allergensId,subsetId,allergenType
227504009,255620007,Food
227505005,13577000,Food
227506006,13577000,Food
227507002,762952008,Drug Ingredient
227508007,762952008,Drug Ingredient
227509004,762952008,Drug Ingredient
227510009,762952008,Drug Ingredient
227511008,227511008,Drug Ingredient
227512001,227512001,Food
227513006,227512001,Food
227514000,227514000,Drug Ingredient
227515004,255620007,Food
227516003,255620007,Food
227517007,255620007,Food
227518002,255620007,Food
227519005,255620007,Food
227520004,255620007,Food
227521000,255620007,Food
227522007,255620007,Food
227523002,255620007,Food
227524008,255620007,Food
227525009,255620007,Food
227526005,255620007,Food
227527001,255620007,Food
227528006,255620007,Food
227529003,255620007,Food
227530008,255620007,Food
227531007,255620007,Food
227532000,255620007,Food
227533005,255620007,Food
227534004,255620007,Food
227535003,255620007,Food
227536002,255620007,Food
227537006,256355007,Drug Ingredient
227538001,255620007,Food
227539009,255620007,Food
227540006,255620007,Food
227541005,255620007,Food
227542003,255620007,Food
227543008,255620007,Food
227544002,255620007,Food
227545001,255620007,Food
227546000,255620007,Food
227547009,255620007,Food
227548004,255620007,Food
227549007,255620007,Food
227550007,255620007,Food
227551006,255620007,Food
227552004,255620007,Food
227553009,255620007,Food
227554003,255620007,Food
227556001,255620007,Food
227557005,255620007,Food
227559008,255620007,Food
227560003,255620007,Food
227563001,255620007,Food
227564007,255620007,Food
227565008,255620007,Food
227566009,255620007,Food
227567000,255620007,Food
227568005,255620007,Food
227569002,255620007,Food
227570001,255620007,Food
227571002,255620007,Food
227572009,255620007,Food
227573004,255620007,Food
227574005,255620007,Food
227575006,255620007,Food
227576007,255620007,Food
227577003,255620007,Food
227578008,255620007,Food
227579000,255620007,Food
227580002,255620007,Food
227581003,255620007,Food
227582005,255620007,Food
227583000,255620007,Food
227584006,255620007,Food
227585007,255620007,Food
227586008,255620007,Food
227587004,255620007,Food
227589001,255620007,Food
227590005,255620007,Food
227591009,255620007,Food
227592002,255620007,Food
227594001,255620007,Food
227595000,255620007,Food
227597008,13577000,Food
227599006,255620007,Food
227600009,255620007,Food
227601008,255620007,Food
227602001,255620007,Food
227603006,255620007,Food
227604000,255620007,Food
227605004,255620007,Food
227606003,255620007,Food
227607007,255620007,Food
227608002,255620007,Food
227610000,102262009,Food
227611001,102262009,Food
227612008,102262009,Food
227613003,102262009,Food
227620005,255620007,Food
227621009,255620007,Food
227622002,255620007,Food
227623007,255620007,Food
227624001,255620007,Food
227625000,255620007,Food
227626004,255620007,Food
227627008,255620007,Food
227628003,102263004,Food
227629006,102263004,Food
227630001,102263004,Food
227631002,255620007,Food
227632009,102263004,Food
227633004,102263004,Food
227634005,102263004,Food
227635006,255620007,Food
227636007,255620007,Food
227637003,255620007,Food
227638008,102263004,Food
227639000,102263004,Food
227640003,102263004,Food
227641004,102263004,Food
227642006,102263004,Food
227643001,102263004,Food
227644007,102263004,Food
227645008,102263004,Food
227646009,102263004,Food
227648005,102263004,Food
227649002,102263004,Food
227650002,255620007,Food
227651003,255620007,Food
227652005,255620007,Food
227653000,255620007,Food
227654006,255620007,Food
227655007,255620007,Food
227656008,255620007,Food
227657004,255620007,Food
227658009,255620007,Food
227659001,255620007,Food
227660006,255620007,Food
227661005,255620007,Food
227662003,255620007,Food
227663008,255620007,Food
227664002,255620007,Food
227665001,255620007,Food
227666000,255620007,Food
227667009,255620007,Food
227668004,255620007,Food
227669007,255620007,Food
227670008,255620007,Food
227671007,255620007,Food
227672000,255620007,Food
227673005,255620007,Food
227674004,255620007,Food
227675003,255620007,Food
227676002,255620007,Food
227677006,255620007,Food
227678001,255620007,Food
227679009,255620007,Food
227680007,226916002,Food
227681006,255620007,Food
227682004,255620007,Food
227683009,255620007,Food
227684003,255620007,Food
227685002,255620007,Food
227686001,255620007,Food
227687005,255620007,Food
227688000,255620007,Food
227689008,255620007,Food
227690004,255620007,Food
227691000,255620007,Food
227692007,255620007,Food
227693002,255620007,Food
227694008,255620007,Food
227696005,102263004,Food
227698006,255620007,Food
227699003,255620007,Food
227700002,255620007,Food
227701003,255620007,Food
227702005,255620007,Food
227703000,255620007,Food
227704006,255620007,Food
227705007,255620007,Food
227706008,255620007,Food
227707004,255620007,Food
227708009,255620007,Food
227709001,255620007,Food
227710006,255620007,Food
227711005,255620007,Food
227712003,255620007,Food
227713008,13577000,Food
227715001,255620007,Food
227716000,255620007,Food
227717009,255620007,Food
227718004,255620007,Food
227719007,255620007,Food
227720001,255620007,Food
227721002,255620007,Food
227722009,255620007,Food
227723004,255620007,Food
227724005,255620007,Food
227725006,255620007,Food
227726007,255620007,Food
227727003,255620007,Food
227728008,255620007,Food
227729000,255620007,Food
227730005,255620007,Food
227731009,255620007,Food
227732002,255620007,Food
227733007,255620007,Food
227734001,255620007,Food
227735000,255620007,Food
227736004,255620007,Food
227737008,255620007,Food
227738003,255620007,Food
227739006,255620007,Food
227740008,255620007,Food
227741007,255620007,Food
227742000,255620007,Food
227743005,255620007,Food
227744004,255620007,Food
227745003,255620007,Food
227746002,255620007,Food
227747006,255620007,Food
227748001,255620007,Food
227750009,255620007,Food
227751008,255620007,Food
227752001,255620007,Food
227753006,255620007,Food
227754000,255620007,Food
227755004,255620007,Food
227756003,255620007,Food
227757007,255620007,Food
227758002,255620007,Food
227759005,255620007,Food
227760000,255620007,Food
227761001,255620007,Food
227762008,255620007,Food
227763003,255620007,Food
227764009,255620007,Food
227765005,255620007,Food
227766006,255620007,Food
227767002,255620007,Food
227768007,255620007,Food
227769004,255620007,Food
227770003,255620007,Food
227771004,255620007,Food
227772006,255620007,Food
227773001,255620007,Food
227774007,255620007,Food
227775008,255620007,Food
227776009,255620007,Food
227777000,255620007,Food
227778005,255620007,Food
227779002,255620007,Food
227780004,255620007,Food
227781000,255620007,Food
227782007,255620007,Food
227783002,255620007,Food
227784008,255620007,Food
227785009,255620007,Food
227786005,255620007,Food
227787001,255620007,Food
227788006,255620007,Food
227789003,255620007,Food
227790007,255620007,Food
227791006,255620007,Food
227792004,255620007,Food
227793009,255620007,Food
227794003,255620007,Food
227795002,255620007,Food
227796001,255620007,Food
227797005,255620007,Food
227799008,255620007,Food
227800007,255620007,Food
227801006,255620007,Food
227802004,255620007,Food
227803009,255620007,Food
227804003,255620007,Food
227805002,255620007,Food
227806001,255620007,Food
227807005,255620007,Food
227808000,255620007,Food
227809008,255620007,Food
227810003,255620007,Food
227811004,255620007,Food
227812006,255620007,Food
227813001,255620007,Food
227814007,255620007,Food
227815008,255620007,Food
227816009,255620007,Food
227817000,255620007,Food
227818005,255620007,Food
227819002,255620007,Food
227821007,255620007,Food
227822000,255620007,Food
227823005,255620007,Food
227824004,255620007,Food
227825003,102263004,Food
227826002,255620007,Food
227827006,255620007,Food
227828001,255620007,Food
227829009,255620007,Food
227830004,255620007,Food
227831000,255620007,Food
227832007,255620007,Food
227833002,255620007,Food
227834008,255620007,Food
227835009,255620007,Food
227836005,255620007,Food
227837001,255620007,Food
227838006,255620007,Food
227839003,255620007,Food
227841002,255620007,Food
227842009,255620007,Food
227843004,255620007,Food
227844005,255620007,Food
227845006,255620007,Food
227846007,255620007,Food
227847003,255620007,Food
227848008,255620007,Food
227849000,255620007,Food
227850000,255620007,Food
227851001,255620007,Food
227852008,255620007,Food
227853003,255620007,Food
227854009,255620007,Food
227855005,255620007,Food
227856006,255620007,Food
227857002,255620007,Food
227858007,255620007,Food
227859004,255620007,Food
227860009,255620007,Food
227861008,255620007,Food
227862001,255620007,Food
227863006,255620007,Food
227864000,255620007,Food
227865004,255620007,Food
227866003,255620007,Food
227867007,255620007,Food
227868002,255620007,Food
227869005,255620007,Food
227870006,255620007,Food
227871005,255620007,Food
227872003,255620007,Food
227873008,255620007,Food
227874002,255620007,Food
227875001,255620007,Food
227876000,255620007,Food
227877009,255620007,Food
227878004,255620007,Food
227879007,255620007,Food
227880005,255620007,Food
227881009,255620007,Food
227882002,255620007,Food
227883007,102263004,Food
227884001,255620007,Food
227885000,255620007,Food
227886004,255620007,Food
227887008,255620007,Food
227888003,255620007,Food
227889006,255620007,Food
227890002,13577000,Food
227891003,13577000,Food
227892005,13577000,Food
227893000,13577000,Food
227894006,13577000,Food
227895007,102263004,Food
227896008,13577000,Food
227897004,102263004,Food
227898009,13577000,Food
227899001,102263004,Food
227901005,13577000,Food
227902003,102263004,Food
227903008,13577000,Food
227904002,255620007,Food
227905001,255620007,Food
227906000,255620007,Food
227907009,255620007,Food
227908004,255620007,Food
227909007,255620007,Food
227910002,255620007,Food
227911003,255620007,Food
227912005,255620007,Food
227914006,255620007,Food
227915007,255620007,Food
227916008,255620007,Food
227917004,255620007,Food
227918009,255620007,Food
227919001,255620007,Food
227920007,255620007,Food
227921006,255620007,Food
227922004,255620007,Food
227923009,255620007,Food
227924003,255620007,Food
227925002,255620007,Food
227926001,255620007,Food
227927005,255620007,Food
227928000,255620007,Food
227929008,255620007,Food
227930003,13577000,Food
227931004,13577000,Food
227932006,255620007,Food
227933001,255620007,Food
227934007,255620007,Food
227935008,255620007,Food
227936009,255620007,Food
227937000,255620007,Food
227938005,255620007,Food
227939002,255620007,Food
227940000,255620007,Food
227941001,255620007,Food
227942008,255620007,Food
227943003,255620007,Food
227944009,255620007,Food
227945005,255620007,Food
227946006,255620007,Food
227947002,255620007,Food
227948007,256355007,Drug Ingredient
227949004,255620007,Food
227950004,255620007,Food
227951000,255620007,Food
227952007,255620007,Food
227953002,255620007,Food
227954008,255620007,Food
227955009,255620007,Food
227956005,255620007,Food
227957001,255620007,Food
227958006,255620007,Food
227959003,255620007,Food
227960008,255620007,Food
227961007,255620007,Food
227962000,255620007,Food
227963005,255620007,Food
227964004,255620007,Food
227965003,255620007,Food
227966002,255620007,Food
227967006,255620007,Food
227968001,255620007,Food
227969009,255620007,Food
227970005,255620007,Food
227971009,255620007,Food
227972002,255620007,Food
227973007,255620007,Food
227974001,255620007,Food
227975000,255620007,Food
227976004,255620007,Food
227977008,255620007,Food
227978003,255620007,Food
227979006,255620007,Food
227980009,255620007,Food
227981008,255620007,Food
228090001,767178007,Drug
228092009,3896005,Drug Class
228094005,3896005,Drug Class
228097003,3896005,Drug Class
228099000,767406000,Food
228100008,767406000,Food
228102000,767403008,Chemical
228106002,767178007,Drug
228109009,767403008,Chemical
228111000,767407009,Drug Ingredient
228980007,53527002,Food
228981006,53527002,Food
228982004,53527002,Food
228983009,53527002,Food
229003004,300961004,Drug Class
229848001,255620007,Food
229849009,255620007,Food
229850009,255620007,Food
229851008,255620007,Food
229852001,255620007,Food
229853006,255620007,Food
229854000,255620007,Food
229855004,255620007,Food
229857007,255620007,Food
229858002,255620007,Food
229859005,255620007,Food
229860000,255620007,Food
229861001,255620007,Food
229862008,255620007,Food
229863003,255620007,Food
229864009,255620007,Food
229865005,255620007,Food
229866006,255620007,Food
229867002,255620007,Food
229868007,255620007,Food
229869004,255620007,Food
229870003,255620007,Food
229871004,255620007,Food
229872006,255620007,Food
229873001,255620007,Food
229874007,255620007,Food
229875008,255620007,Food
229876009,102262009,Food
229877000,255620007,Food
229878005,255620007,Food
229879002,13577000,Food
229880004,255620007,Food
229883002,255620007,Food
229884008,255620007,Food
229885009,255620007,Food
229887001,255620007,Food
229888006,255620007,Food
229889003,762952008,Drug Ingredient
229890007,255620007,Food
229891006,255620007,Food
229892004,13577000,Food
229893009,255620007,Food
229894003,255620007,Food
229895002,255620007,Food
229896001,255620007,Food
229897005,255620007,Food
229898000,255620007,Food
229899008,255620007,Food
229900003,255620007,Food
229901004,255620007,Food
229902006,255620007,Food
229903001,255620007,Food
229904007,255620007,Food
229905008,255620007,Food
229906009,255620007,Food
229907000,255620007,Food
229908005,255620007,Food
229909002,255620007,Food
229910007,255620007,Food
229919008,53527002,Food
229920002,53527002,Food
229922005,255620007,Food
229923000,255620007,Food
229924006,102263004,Food
229925007,255620007,Food
229926008,255620007,Food
229928009,21847005,Drug
229929001,21847005,Drug
229930006,21847005,Drug
229932003,229932003,Drug Ingredient
229933008,255620007,Food
229934002,255620007,Food
229936000,255620007,Food
229937009,255620007,Food
229938004,255620007,Food
229939007,412357001,Drug Ingredient
229940009,255620007,Food
229941008,256355007,Drug Ingredient
229942001,255620007,Food
229943006,255620007,Food
229944000,255620007,Food
229946003,255620007,Food
229947007,255620007,Food
229948002,255620007,Food
229949005,256355007,Drug Ingredient
